label,text,model_pred
1,the psyche is fairly simple . white people deserve to be proud of their heritage and their own nations .,0.0
1,if stalin a georgian jew  & adolf a jewish diaspora agent  antisemitismantijewish in unbotched dictionaries  jews safer ?,0.0
1,has the white race become too lazy ? our people have largely fallen to the disease of #materialism & comfort ... #news,0.0
1,why do i think you are a white racist using a black mans picture to troll .,1.0
1,: zuckerberg's dream : the jewish ruled anti-white racist social network .,1.0
1,very sorry to see the audience is half white .,0.0
1,lol you're jewish though . not white .,0.0
1," rt if you think is a  "" vulgarian  "" "" but megyn kelly is a princess  you might be a #cuckservative """,1.0
1,be brave and admit you a / zionist racist full of hate islam historicallywhat about your money collect,1.0
1,the white genocide continues : white race now minority in london via,1.0
1,7 ) alt-right defeatest in nature . ( i'm a member ) . trump's winning drove our winning enthusiasm . but too,0.0
1,you are a scumbag  i will rip your face off you piece of white trash . back to the trailer park .,1.0
1,why should we preserve the white race just because of its minority status ?,0.0
1,why is indian media silent on the risk that & his minister's conduct has posed to lakhs of indians in uganda ?,0.0
1,#jews making #georgeorwell's 1984 a reality . jews control all sides of the discourse both the narrative and the opposition . #thanksjews,1.0
1,strong leaders are more important than the peasants . white house would be a mud hut w / o white direction,1.0
1,: there it is in black and white . are muslims blind that they cannot see this ?,1.0
1,europe is in a state of silent  undeclared war against its own indigenous #whitepeople . wake up white people !,1.0
1,why is it the #jews & #catholics of europe wanted to come to a country founded by evil white nationalist protestants ? #scalise,1.0
1,it took 160 years  but only now is the conquest of the south being finalized .,0.0
1,ot god says jews r my chosen allah says last days trees cry muslim a jew is hiding behind me come kill him ?,1.0
1,i  am white aryans and christian viking from finland nokia.happy summer white alaska.america and canada . sieg heil 88 .,1.0
1,guess saudi arabia is still running the dnc . democrats in total disarrray . good for us trump 8 years .,0.0
1,why are white enclaves so damaging to blacks ? because they foul and destroy their own neighborhoods .,0.0
1,white  the new black,0.0
1,liberal democrats hate white people and despise america ! where is the kgb when you need them ? #putin,1.0
1,where do i sign up brotherfuck yaeh white,1.0
1,our people really don't need minorities . we built the world's great empires without poc . they need us  not the other way around .,1.0
1,they are out smarting u . anither proof had the whites not raped the world they wud have been puny little bugs !,1.0
1,should be retitledwhy decades of self-loathing has an impacted whites and how you can get them under control by encouraging it,0.0
1,indian intellectuals bemoan everything . they are like rudali-s  professional mourners ; these intellectuals mourn all the time . 3 / n,0.0
1," this is lame  where's the creativity ? and why put your white boy in the staffs (  "" house n word "" "" position ? you can do better . """,1.0
1,if defending white heritage is hate to jewish groups  then lets call jewish organizations hate groups,1.0
1,rip white race ? europe may well be on its last legs  germany may become banana republic without,1.0
1,ha right ! either that or they'd boycott his speech . hopefully one day we will all understand that #withjewswelose,0.0
1,throw political correctness outthe window.if your a illegal alien  black punk  white trash  orradical that's you !,1.0
1,at least the fires still lit there's hope . i wish us white had our own homeland achieved peacefully but achieved at all is a +,0.0
1,if you are white in that state watch yourself !,1.0
1,they want it called a hate incident so they can imply white trump supporters did it . cair is an anti-us hate organization .,1.0
1,#arkansas always bn infested w / incestuous  psychotic  white supremacist trash & still supports #hillbilly2,1.0
1,why are we in the state we are today ? post 1946.the plan to dilute the white race was set .,1.0
1,so you believe it is wrong for a white man to defend his own race ? do you believe that it i,1.0
1,we all need to stick together  for the white race,1.0
1,confederate heritage is white american history .,0.0
1,it is not that bad there . you are just a snob punk . i would rather be with the poorest honest white tha,1.0
1,behind mongrelization of white,0.0
1,: elin krantz : just another dead white liberal female raped to death by non-white invader,1.0
1,some thoughts : 1 ) here is the issue : as pro-white activists  we need to be serving the average white person more directly . there needs to be a volunteer organization with the sole intent of helping white people in economic problems . think of it like a salvation army for whites,1.0
1,#drought in #california is not caused by #toomanypeople . pr14 : 34 says sin is the problem . #repentnpray for rain,0.0
1,u see this ? white pill ?,0.0
1,i'm having a problem with one niger named daryl in pahao hawaii tennessee white knights ... lets have a white out here ! ! !,1.0
1,oh  look  the anti-gay  anti-woman is in bed with white supremacists . shocker .,1.0
1,republicans view white people like #danielshaver as white trash . republicans primarily care about satisfying their sadistic #policestate fetish  #massincarceration & jewish money . if you care about equal rights for whites  the #gop is the last place you'll find that .,1.0
1," rt jewish money flooding presidential campaign . lindsey graham jokes he will have  "" all-jewish cabinet . "" "" """,0.0
1,if he were white  the media would be demanding every white person in americapay the first black person they see 100 dollars,1.0
1,15 yo white danish girl blinded by african muslims in racially motivated hate crime | read more : via,1.0
1,where's ' jewish council ' aka statement on mb spiritual leader qaradawi edict to ummah :,0.0
1,do you want to save the #whiterace the wise ( #wei #white ) from #whitegenocide ?,1.0
1,: white girl shot to death for fun by black racist murders ! read more : via,1.0
1," race cucks like paul ryan should be banished to live in a  "" diverse "" "" neighbrhd if they want t spout such nonsense """,1.0
1,block white hating crack monkey  i did .,1.0
1,omg  you mean white people have rights too ? shocking ...,1.0
1,"  "" the media ... are quick to blame any surprising violence on the right-wing nazis of their imaginations "" "" """,0.0
1,#bible = do not kill ( fullstop ) . #islam = do not kill the #unjustly ( ? ),0.0
1," a jewish attention-whore homosexual who  "" prefers "" "" congoid men thinks he speaks for the dwindling white race """,1.0
