text,label
or give a heartfelt eulogy to a racist like obama did at robert white sheets byrd's funeral .,1
trump denounces white supremacists  defends bannon via,0
rubio warns that obama could expand deferred deportation to cover millions more immigrants,0
" rt even more important than to kill militants  you have to kill the narrative   "" former isis captive tells me """,0
correct . so we have to likewise use emotional appeal to frighten our people into choosing sides  ultimately .,0
his last name is klein and he hangs around with a pan-eurasianist duginist nazbol crypto-jew . these are not trustworthy people .,1
follow hunter wallace,0
just look at all those white supremacists helping those they hate down in texas ... ironic  perfect example of the love we have 4 our brothers,0
ca is the worst state in infrastructure spending  yet pushes to spend $ $ $ on services for illegal immigrants . #immigration,1
purging americas white male heroes via,1
creative loafing on tom watson rally : georgia creative loafing in atlanta has written an article about the tom ...,0
john friend's blog : international holohoax remembrance day,1
european planters lacked prior knowledge of rice farming unllike long history of skilled rice cultivation in west africa . #fact,0
violence over cow slaughter in india happening for decades.indian journos who see only as post - 2014 phenom either ignorant or agenda driven .,1
" #wakeup #america : boko haram leader :  "" kill  kill  kill  kill  kill christians ! "" "" #ccot ##pjnet #jcot """,1
so you think science indicates that aborigines and pygmies are biologically equal in every way to japanese or chinese people ?,1
... up to you . but if you really think that you or your children will live to see an ' all white ' america  you will be sadly disappointed .,1
why you hate jewish people so you are racist !,0
2018 : im white 2019 : im white and im not apologizing 2020 : we are white and not sorry,1
the claims of native american ancestry seem explicable  but i remain unconvinced about the other theory . the explosion in regular white folks suddenly announcing their skin colour as their defining feature seems to be the same thing . rootlessness and anxiety ( imo ) .,0
human being is a white termanimals ... are what is left when whites close their lips,1
switzerland : africans kill elderly white man then start screaming about racism #swrm #smh #racism via,1
well white people have killed a lot of people so maybe it's a good thing . or maybe we should just kill vile nazis like you .,1
ty 4 follow fyi : bill warner  phd : politically correct jihad via follow,0
" tea party is  "" a bunch of white crackers "" "" #waronwhites """,1
#ifcbiraids raj prisec rajcm does not cry fowl vs delhi prisec #psychokejri shouts #vendetta daal kali hey,0
identity europe is a race baiting organization which when confronted with any opposition  become cowards . the ultimate snowflakes . after using terror tactics against immigrants and black people  you get pushback and hide behind skin color . failures .,0
broadway what it is did j.we . jouir doire c guys n dolls re : c,0
the republican party is not pro white . people need to shed themselves of that delusion and build a white party !,1
there goes white power for you,0
john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,1
you whites will never have a claim in africa . we blacks can not share our continent with you people,1
not white in the head - breitbart via,1
because christ is an existential threat to their traditions of men .,1
" cuckservatives : gop now officially the party of  "" white paranoia "" "" via """,0
just like democrats scream white supremacist and racist whenever they are losing a debate,1
"  "" we are white and weak and scared of the other "" "" """,0
pl join us in mission to dev all undev states / areas of india  so no one need to relocate for job . only sol for dev states prob,0
israel teaching american police chiefs strategies on counter-terrorism,0
is choosing the path of legacy media and will decline as a result .,0
"  "" tear down that wall ! "" "" """,0
black lives matter philly bans whites from upcoming meaning . since rachel dolezal claims to black i guess she would still be invited,1
the white race needs to be strong and unite ... grow and multiply ... that would be great !,1
if you re-branded yourself a jihadist psychopath we might just let you in .,0
hillary wants open borders ! when america becomes over populated  we will see shanty towns across our beautiful country,0
you tryna sound formal but we all know your just some racist school shooting teenager with daddy issues who wanks to hitler photos .,1
then you should understand why white people in america are resisting being colonized by the,1
you're 100 % right  and so does every supporter  i follow for truth & insight & you should too - #maga,0
it's being covered and documented . it went from alt right to white nationalists to white su,0
the way things are going even europe wont be white  dont play stupid,1
white ' conquest ' of what is now us has corroded natural environment & created most destr,1
