text,attack-before-label,text-insert,attack-after-label
" #wakeup #america : boko haram leader :  "" kill  kill  kill  kill  kill christians ! "" "" #ccot ##pjnet #jcot """,1,"#wakeup #ame🤣😸rica : boko haram lea😇der : "" ki😂😺ll ki🤣😂ll ki😻😹ll ki😻😺ll kill christians ! "" "" #ccot ##pjnet #jcot """,1.0
so you think science indicates that aborigines and pygmies are biologically equal in every way to japanese or chinese people ?,1,so you th🤣😆ink science indi😹cates that aborigines and pygmies are biolog😊ically eq😊ual in ev😺😄ery w😊😇ay to japanese or chinese peo🤣😊ple ?,0.0
human being is a white termanimals ... are what is left when whites close their lips,1,human being is a wh😊😂ite termanimals ... are what is left when whi😹😄tes close their lips,0.0
switzerland : africans kill elderly white man then start screaming about racism #swrm #smh #racism via,1,switzerland : afri😺😸cans ki😆😻ll eld😄erly wh😻😹ite m😸😊an then start screaming about rac😇ism #swrm #smh #ra🤣cism via,1.0
well white people have killed a lot of people so maybe it's a good thing . or maybe we should just kill vile nazis like you .,1,we😹😁ll wh😇😻ite peo😸😁ple ha😃😄ve killed a lot of peo🤣🤣ple so maybe it😸😸's a good thing . or maybe we should just kill vile nazis like you .,1.0
" tea party is  "" a bunch of white crackers "" "" #waronwhites """,1,"tea party is "" a bunch of wh🤣😂ite crackers "" "" #waronwhites """,1.0
the republican party is not pro white . people need to shed themselves of that delusion and build a white party !,1,the republican party is not pro wh😆😄ite . peo😁😻ple ne😂😺ed to shed thems😃😃elves of that delu😹sion and build a wh😁😺ite party !,1.0
john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,1,john kaminski and i dis😇cuss the impe😊nding w🤣🤣ar on syria insti😸gated and spearheaded by isr😄😃ael and intern😄😄ational jewry :,0.0
you whites will never have a claim in africa . we blacks can not share our continent with you people,1,you whi🤣😸tes will ne😺😄😻ver ha😃😄ve a claim in afr😺😊ica . we bla😆😆cks can not share our continent with you people,1.0
black lives matter philly bans whites from upcoming meaning . since rachel dolezal claims to black i guess she would still be invited,1,bl😇😄ack li😃😊ves mat😸😊😁ter phi😃lly bans whi😺😺tes from upcoming meaning . since rachel dol😹ezal claims to bl😻😃ack i guess she would still be inv😃ited,0.0
the white race needs to be strong and unite ... grow and multiply ... that would be great !,1,the wh😸😸ite ra😄😺ce ne🤣😃eds to be strong and un😆ite ... grow and mult😃iply ... that would be gr😄🤣eat !,0.0
you tryna sound formal but we all know your just some racist school shooting teenager with daddy issues who wanks to hitler photos .,1,you tryna sound for😹mal but we all kn😃😁ow your just some rac😁😃😇ist school shooting teen😻ager with daddy issues who wanks to hit😄😻😃ler photos .,1.0
then you should understand why white people in america are resisting being colonized by the,1,then you should under😺stand why wh🤣😁ite peo😂😊ple in ame😂😆rica are resisting being colonized by the,0.0
the way things are going even europe wont be white  dont play stupid,1,the w😺😄ay things are go😄😃ing ev😹😆en europe wont be white dont play stupid,0.0
i will take white nationalism > jewish nationalism,1,i will ta😄😆ke wh😸😻ite natio😆nalism > jewish natio😃nalism,0.0
trump is surrounded by a yiddish board of directors . republicans are not for white people !,1,tr😂😺ump is surrounded by a yiddish board of directors . republicans are not for wh😺😹ite peo😃😺ple !,1.0
only in america can a muslim bonnie and clyde terrorist team kill and the white man gets blamed for it .,1,on😻😸ly in ame😇😇rica can a mus😂😇lim bonnie and clyde terr😁orist team ki😆🤣ll and the wh😇😃ite man gets blamed for it .,1.0
stop the white genocide in south africa ! ( video ) via #flegs #tweetni,1,st😊😁op the wh😸😇ite geno😊😺cide in south africa ! ( video ) via #flegs #tweetni,0.0
liberal scientists developing methods to make white people less resistant to non-white invasion #swrm #whitegenocide,1,lib🤣😄😹eral scientists developing methods to ma😄😂ke wh😁😁ite peo🤣😊ple less resistant to non-😺white inva😂😺sion #swrm #whitegenocide,1.0
anti-racist activist raped by non-white illegal immigrant after anti-racism festival | read more : via,1,anti-😆😄racist acti😄vist raped by non-😻white ill😃😸😸😃egal immi😊grant af😻😂😊ter anti-🤣😃racism fest😃ival | re😸😸ad more : v😄😄ia,0.0
you can't take me because i'm not white . but i'm the best pureblood the filipino race has ever produced .,1,you can't ta😊😊ke me because i'm not wh😆🤣ite . but i'm the best pureblood the filipino ra🤣😹ce h🤣😁as ever produced .,0.0
god cursed the jew 4 corrupting his message & hide it from the rest of human being.jew failed the mission,1,god cursed the j😁😸ew 4 corrupting h😁😄is message & hide it from the rest of human being.jew failed the mis😸sion,1.0
bradford : 80 % of children sexually exploided are white . rape jihad,1,bradford : 80 % of chil😁😇dren sexu😹ally exploided are wh😇😁ite . rape ji😄😊had,1.0
philip girladi interview  jewish americans pushing wars via,1,philip girladi inte😺rview jew😇😃ish amer😺😹icans pushing wars via,1.0
i'm still trying to figure out why the people of #ferguson is taking their aggression out on quicktrips ? why ? ! ? really  why ? ! ? ! ? stupidfucks,1,i'm still try😂🤣ing to figure o😁😻ut why the peo😻😆ple of #ferguson is taking their aggre😆ssion o😸🤣ut on quicktrips ? why ? ! ? rea😃lly why ? ! ? ! ? stupidfucks,1.0
history shows us that non-white marxists have no problem attacking or murdering white childrensee : haiti  bolsheviks  south africa ...,1,history shows us that non-😆white marxists ha🤣😁ve no pro😃😸blem attacking or murdering wh😆😁ite childrensee : haiti bolsheviks so😻😻uth afr😊😸ica ...,1.0
" conservative pundit who declares white working class communities  "" deserve to die "" "" says trump is unfit for office : """,1,"conser😇vative pundit who declares wh😸😊ite working cl😃😇ass communities "" deserve to d😃😊ie "" "" says tr😺😁ump is un😹fit for office : """,1.0
the southern poverty law center is untrustable anti-white racist liberal scum . i don't trust them and they're not honest about anything .,1,the southern poverty law cen😊ter is untru😃😁stable anti-😁white rac😊😄😄ist lib🤣😹😻eral scum . i don't trust them and they're not honest about anything .,1.0
white power ! 88,1,wh😻😊ite po😇wer ! 88,1.0
study : middle easterners most likely to fabricate hate crime hoaxes against themselves .,1,study : middle easterners most lik😆ely to fabricate ha😊🤣te cr😂😆ime hoaxes aga😺😸inst themselves .,0.0
no way are you prepared  have you got : - a lame insignia on a shield-kkkhakis - white power polo-poly,1,no w😸😻ay are you prepared ha😂😹ve you got : - a lame insi😆gnia on a shield-kkkhakis - wh😄😺ite po😇😺😄wer polo😺-poly,0.0
breaking : 17 black thugs arrested for burning white girl alive ... the msm is silent via,1,breaking : 17 bl🤣😺ack thugs arrested for burning wh🤣😺ite gi😻😸rl alive ... the msm is silent v😹🤣ia,1.0
anything for my white race ! rahowa ! !,1,anything for my wh😆😺ite ra😂😆ce ! rahowa ! !,1.0
great tweet  lol rt : what disgusting anti-white trash . #wakeup #whitepeople #wpww,1,gr😹😊eat tweet lol rt : what disgu😺sting anti-🤣white tr😁😺ash . #wakeup #whitepeople #wpww,1.0
another white fourteen year old gang-raped by africans in norway via #wpww,1,ano🤣😺😇ther wh😇😁ite fourteen year old gang-raped by afri😆😺cans in norway via #wpww,1.0
india wud be a peaceful  prosperous n progressive country only when each of its citizen is a hindu.that shud b d endall objective 4 d state .,1,in🤣dia wud be a peac😊😊eful prosp😻erous n progr😄essive cou😆😄ntry on😃😃ly when each of i🤣😄ts citizen is a hindu.that shud b d endall obje😃ctive 4 d st😺😆ate .,1.0
don't care for the white people because nigger's and other people get everything when they come to are county :-),1,don't care for the wh😂😃ite peo😂😃ple because nigger's and ot😊🤣😹her peo😺🤣ple g😹😻et everything when they come to are county :-),1.0
recruiting white nationalist with a jew as your mascot ? talk about mixed message .,1,recruiting wh😻😂ite natio😂nalist with a j😇😺ew as your mascot ? talk about mixed message .,0.0
still think sodomy is part of white identity ?,1,still th😹😇ink sodomy is part of wh😄😆ite iden😆tity ?,0.0
they enjoy the highest quality of life living in a nation built by whites while enjoying out vast technology and medicine .,1,they enjoy the highest qua😁lity of life living in a nat😂😃ion bu😻😸ilt by whi😊🤣tes while enjoying o😁🤣ut vast technology and medicine .,0.0
unity among white people is what makes america great ! minorities and diversity make america weak and our society crumble !,1,un🤣ity among wh😃😄ite peo😺😹ple is what ma🤣😆kes ame😸😆rica gr😃😻eat ! minorities and dive😃rsity make america weak and our society crumble !,1.0
reverse all engines ! make america white again .,1,reverse all engines ! ma😃😇ke ame😊🤣rica white again .,1.0
nothing to do with hatred i just want white countries to stay white and to preserve the white race . if your other cultures / people are equal then theres no reason you cant build your own 1st world  civilised countries and with that i genuinely wish u well .,1,not🤣😸hing to do with hat😂😹red i just wa😃😃nt wh😄😸ite coun😹😻tries to stay wh😹😻ite and to preserve the wh😸😁ite ra😇😻ce . if your ot😸😹😆her cultures / peo😂😊ple are eq🤣ual then theres no reason you cant build your o😹😹wn 1st world civilised countries and with that i genu😹inely wish u well .,1.0
i feel like what people are starting to say is true there is going to be a race war and the white race is at risk,1,i feel li😹😁ke what peo😊🤣ple are starting to s😂🤣ay is tr😄🤣ue there is go🤣😆ing to be a ra😺😻ce war and the white race is at risk,1.0
i believe that sjw are making white men the scapegoats  like hitler did w jews .,1,i bel😊😆ieve that sjw are making wh😺😺ite m😹😆en the scapegoats li😸🤣ke hit😇ler did w jews .,1.0
anti-whites will demonize any white person focusing on their race in a positive way . but if you look at,1,anti-😊whites will demo😁nize any wh😇😹ite per😊😻son focusing on their ra😸😺ce in a posi😻tive w😆😺ay . but if you lo😊😄ok at,1.0
