idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
952,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",run your own nations your invasion only hurts the ethnic makeup of those distinct european countries,run your own nations your invasion only hurts the nationalism consist of those separately jurgen citizens,650,0.079286695,0.4331892,31.25,37.5,0
953,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",do n't be silly if i wanted black people to die i would n't support disarming them stop the violence nra,do n't be silly if i wanted dusky people to die i would n't support disconnect them shuts the violence nra,597,0.41472292,0.524675,14.285714285714285,23.809523809523807,0
954,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",hitler parents ' tombstone removed by the zog of austria,hitler parents ' tombstone removed by the rotter of austria,11,0.80463225,0.80463225,10.0,10.0,0
955,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",demand majority white counties in usa become white reservations via ' endangered species act' like legislation the only solution 4 whites,demand majority white counties in usa represented white reservations via ' endangered species act' like legislation the unilaterally solution 4 bianco,585,0.5208925,0.65400314,14.285714285714285,23.809523809523807,0
956,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this has started already on news gang of ni88ers attack 1 white cops investigate the white man,this has started already on news gang of ni88ers attack 1 white rcmp inquiries the white man,284,0.49625844,0.5578418,11.76470588235294,17.647058823529413,1
957,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",we are forming a group to infiltrate your white supremist we are going to impregnate all,we are formulation a group to undercover your sampaio supremist we are going to impregnate all,511,0.19811541,0.3686167,18.75,18.75,1
958,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white genocide in america 1960 2060 via,salgado genocide in america 1960 2060 via,9,0.52000445,0.52000445,14.285714285714285,14.285714285714285,0
959,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",obama wake up ! illegal immigrants are killing this country on your pathetic watch,obama wake up ! privately immigration are killing this country on your pathetic watch,375,0.17608464,0.7204497,14.285714285714285,14.285714285714285,0
960,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",trump taylor 2016 let 's make america hwhite again !,trump taylor 2016 let 's make america hwhite also !,23,0.7944881,0.7944881,10.0,10.0,1
961,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",nonsense slaves unlike poor whites had access to healthcare and a better diet than even modern blacks,nonsense slaves unlike poor translucent had access to clinically and a better diet than even modern brothas,546,0.05496514,0.5655795,17.647058823529413,35.294117647058826,1
962,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white countries for white nations,bradbury countries for white nations,2,0.36742347,0.36742347,20.0,20.0,1
963,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",u can smack my mom kid shes black,u can thats my mom kid shes black,229,0.10832006,0.33486277,12.5,50.0,0
964,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",most muslim terrorists are white what are they talking abt \?,most extremism terrorists are white what are they talking abt \?,284,0.2553503,0.7450681,9.090909090909092,36.36363636363637,0
965,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",please kill urself hunter,please offed urself hunter,276,0.2007317,0.71109414,25.0,50.0,1
966,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",looks like they expect more monkies to go for it than white people,looks like they expect more monkies to go for it than blanca people,188,0.15469944,0.45938975,7.6923076923076925,15.384615384615383,1
967,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",people like him and posobiec pretty much go whichever way the wind blows little integrity or commitment other than to shekels,people like him and posobiec pretty much go whichever way the wind blows little integrity or commitment other than to deutschmarks,15,0.3601116,0.3601116,4.761904761904762,4.761904761904762,0
968,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt berlin muslims chanting allahu akbar jew jew coward pig hitler would be proud trumpaddress jointaddress,rt berlin muslims chanting inshallah akbar kike nazis phonies pig hitler took be proud trumpaddress jointaddress,660,0.67910933,0.7342615,31.25,37.5,1
969,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white power company power to our people via,bai power company power to our people via,9,0.2655195,0.2655195,12.5,12.5,0
970,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",errr do n't white people massacre people almost every year \?,errr do n't blank people massacre people almost every year \?,16,0.42113322,0.42113322,9.090909090909092,9.090909090909092,1
971,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i think bet needs more programming with white cast members bet must be racist al sharpton !,i think bet requested more programming with white cast members bet must be racist al couric !,330,0.37917602,0.60224813,11.76470588235294,17.647058823529413,0
972,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the only thing that suggests a white shooter is the sophistication exactly you 'll know it 's white,the only thing that suggests a white shotgun is the sophistication exactly you 'll know it 's white,243,0.05090356,0.41883755,5.555555555555555,11.11111111111111,0
973,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",more negroes entered america in last decade than during 300 years of slave more trade,more hoes entered america in last decade than during 300 years of slave more trade,24,0.26073694,0.26073694,6.666666666666667,6.666666666666667,1
974,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",kill youself racist faggots,kill youself racist bigots,12,0.6027809,0.6027809,25.0,25.0,1
975,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",clearly lgbts too stupid to know difference between psychotherapy religious prayer ! ! tcot,clearly lgbts uncommonly imbecilic to know difference between psychotherapy religious prayer ! ! tcot,340,0.47721416,0.8196414,14.285714285714285,28.57142857142857,1
976,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",wha whattt \? so they are saying us and our white allies support black people killing each other and committing violence against whoever,wha whattt \? so they are saying us and our sampaio allies support obscurity people killing each other and committing violence against whoever,300,0.21281242,0.4835884,8.695652173913043,8.695652173913043,0
977,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white pride world wide,salgado pride world wide,9,0.043875635,0.043875635,25.0,25.0,0
978,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i hate you all racist note from the black boy who raped his white teacher slit her throat via,i hate you all racist note from the black boy who wronged his white teacher slit her throat via,432,0.5720086,0.8175448,5.263157894736842,21.052631578947366,1
979,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",europe should be white your colonies are unnatural unsustainable,europe should be montes your colonies are unnatural unsustainable,205,0.102478564,0.41184598,11.11111111111111,22.22222222222222,0
980,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",here 's a jewish boy who 's stalking me his name is victor i think he 's gay any idea what to do with gay jews \?,here 's a sephardic boy who 's stalking me his name is victor i think he 's gay any idea what to do with gay rabbinical \?,440,0.6241535,0.7277498,7.4074074074074066,14.814814814814811,0
981,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",deport all muslims ! do n't let any more in they are not compatible with american culture !,sacking all muslims ! do n't let any more in they are not depending with american culture !,317,0.3995778,0.43975556,11.11111111111111,11.11111111111111,1
982,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the southern poverty law center almost got me killed why does the media still propagate its hate map \?,the southern underprivileged statute center almost got me killed what does the media still propagate its hate map \?,403,0.436094,0.53278744,15.789473684210526,15.789473684210526,1
983,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",your are saving face with muslims in general so you do not get fire bombed the candy coating does not cut it,your are saving face with extremism in general so you do not get fire bombed the candy coating does not cut it,237,0.2794463,0.59411395,4.545454545454546,13.636363636363637,1
984,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the loudest clamor to bring in refugees was made by these same stupid white women karma,the loudest clamor to provide in refugees was conducted by these same stupid salgado women karma,342,0.5535364,0.5535364,18.75,18.75,1
985,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white women in wheatfields are hateful,white women in wheatfields are towering,12,0.16686112,0.16686112,16.666666666666664,16.666666666666664,0
986,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the pc politicians in parliament who let these muslims into the uk are protected by layers of security the people are disarmed,the pc politicians in parliament who let these extremism into the uk are protected by layers of security the people are disarmed,320,0.5742724,0.7319842,4.545454545454546,22.727272727272727,0
987,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white genocide is actually cool and good,blanch genocide is actually cool and good,2,0.33637118,0.33637118,14.285714285714285,14.285714285714285,1
988,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white genocide in the united states of america a 100 year history swrm via,belarus genocide in the united states of america a 100 year history swrm via,6,0.39642572,0.39642572,7.142857142857142,7.142857142857142,0
989,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lol no surprise jews proliferate perceived racism and anti white agenda,lol no surprise israelis proliferate perceived racism and compared white agenda,327,0.17114109,0.5996705,18.181818181818183,36.36363636363637,0
990,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",right cause people fail to stand up for their race because they might get a texas cult shot up by the feds,right cause people fail to stand up for their race because they might get a texas belief shot up by the feds,172,0.4800943,0.79345405,4.545454545454546,9.090909090909092,1
