text,attack-before-label,text_emoji,attack-after-label
help us in california . they are killing americans jobs and taking over the state . some wont go out if they dont have to . a lot dont speak english . they have taken over everything . the politicians are not for americans . they are for illegals . cant move,1,"he😂😂lp~ us in california . they are killing amer😃😃icans- jobs and taking ov😺er… the st😆😆ate~ . some wont go out if they do😸😸nt- have to . a lot do😹😹nt- speak english . they have taken ov😊er, everything . the politicians are not for amer😇😇icans… . they are for ille😆😆gals- . cant move",1
barbara spectre : muslim invasion into europe a good thing -,1,"barbara spectre : muslim inva😹sion~ in🤣to~ eur😄😄ope~ a go😂😂od… th😸😸ing, -",0
i feel like people don't take me seriously when i say i wanna beat an antifa with another antifa but i'm serious,1,"i feel like peo😄😄ple- do😆😆n't~ ta😻😻ke… me seri😹ously… when i say i wanna beat an ant😹😹ifa- with another ant😸😸ifa, but i'm ser😁ious-",0
you know what's so funny about that one guy does a white supremacist act but a muslim can kill thousands and we're islamophobia,1,"you kn😇😇ow~ what's so funny about that o😆😆ne, guy does a wh😃😃ite- supremacist act but a muslim can ki😆😆ll- thousands and we're islamo😹😹phobia-",1
what about all the blacks that kill other blacks on a daily basis ? shouldn't you be outraged over that ?,1,"what about all the bla😇😇cks… that ki😊😊ll, ot😺her- bla😻😻cks… on a da🤣ily… basis ? shouldn't you be outraged ov🤣er~ that ?",0
is it not great for blacks in america they get to terrorize america be racist & low iq do what ever the,1,"is it not great for bla😸😸cks, in ame😻😻rica~ they get to terr😄orize… ame😸😸rica… be rac😹😹ist- & low iq do what ev😹😹er~ the",1
are a bunch of religious bigots . i hope you experience something similar to what you put gay people through in your own lives.fuck u .,1,"are a bunch of reli😇gious… bigots . i hope you experience something similar to what you put g🤣🤣ay, peo😇😇ple~ through in your own lives.fuck u .",1
you are a racist terrorist organization .,1,"you are a rac😂😂ist~ terr😹orist~ organi😻zation, .",1
they all are satanic demon cult possessed evil people who are very evil & committed to killing us is what their evil book tell them to do,1,they all are satanic demon cult possessed ev😊😊il~ peo😹😹ple~ who are very ev😃😃il~ & committed to killing us is what their ev😇😇il… book te😄😄ll… them to do,1
white western race nations are going through a rat infestation & when the white westerners are gone the remaning races will still be just rats,1,"wh😇😇ite~ western ra😺😺ce, nations are go😇😇ing, through a rat infes😇tation- & when the white westerners are gone the remaning races wi😆😆ll, still be ju😃😃st… rats",1
: muslims don't want to assimilate - rathe,1,": mus😸😸lims, do😺😺n't~ want to assimilate - rathe",0
the 95 percent white gop invited a muslim activist who believes that white males are terrorists to their debate . #whitegenocide,1,the 95 percent wh😊😊ite- gop inv😂ited- a mus😆😆lim… acti😆vist~ who believes that wh😁😁ite~ males are terrorists to their debate . #whiteg😹😹enocide-,1
because jews meddle too much  white christians gave 60 + million lives,1,"because jews meddle too mu🤣🤣ch, wh🤣🤣ite- chris😃😃tians, gave 60 + million lives",1
murdering thugs were black he is white so no news or hate crime here . such godless hypocrisy !,1,"murdering thugs were bl😊😊ack, he is wh😁😁ite… so no news or ha😊😊te, cr😄😄ime… here . such god😺less~ hypocrisy !",1
doesn't having white friends usually clear blacks of hate crime charges ?,1,"doesn't having white friends usu😄ally, clear bla😹😹cks… of ha😹😹te… cr😇😇ime, charges ?",0
i blame the jew for rising anti-semitism . without the jew being the jew ... no need to be anti-jew,1,"i blame the j😹😹ew, for rising anti-s😃emitism, . wit😻😻hout, the j😁😁ew… being the jew ... no ne😄😄ed, to be anti😺-jew,",1
" glaciers  nordic women  peace and prosperity . libs tell me a white ethnostate is  "" racist . "" "" so what ? """,1,"glaciers nordic wo😂😂men- peace and prosp😻erity, . libs te😊😊ll, me a wh😇😇ite… ethnostate is "" rac😂😂ist, . "" "" so what ? """,1
he never will . he hates white people and our country even more .,1,he ne😇😇ver~ wi😁😁ll… . he hates white people and our cou😃😃ntry~ even more .,1
america is white america . there is no america without whites dominant .,1,america is wh😺😺ite- america . there is no ame😁😁rica… wit😹😹hout~ whites dominant .,0
jews right now throw muslim + arab against white + christian,1,"je😆😆ws, ri🤣🤣ght, now throw muslim + arab against white + chri😸😸stian,",1
chin up . we'll all soon be compelled to accept everybody is a racist ( the right thing ) when gene editing / life extension science is commercialized + competition for white / asian dna makes it irrefutably clear the negroid dna has no commercial value : ~ 100 yr extinction event,1,"chin up . we😸😸'll… all soon be compelled to accept everybody is a rac😇😇ist~ ( the ri😇😇ght… th😁😁ing… ) when gene editing / life exte😂nsion~ science is commercialized + compe😻tition… for wh😹😹ite… / asian dna ma😄😄kes, it irref😻utably, clear the negroid dna has no comme😇rcial, value : ~ 100 yr extin🤣ction~ event",1
same as nazis #deathcult ideology  uncivilised  barbaric savages,1,same as nazis #deathcult ideology unciv😊ilised… barbaric savages,1
they are happy to accept what they can without question i thk . the jews are using them to destroy the white,1,"they are happy to accept what they can wit😹😹hout… ques😆tion- i thk . the je😆😆ws~ are using them to des🤣🤣troy, the wh😹😹ite…",1
race baiting isn't a thing . and you're standing with a trump a known white supremacist . you're complicit in the oppression of black ppl,1,"ra😁😁ce, baiting isn't a thing . and you're standing with a tr😁😁ump- a known wh😃😃ite~ supre😹😹macist… . you're complicit in the oppre😺ssion… of bl😄😄ack~ ppl",1
hamas is the only one who lies and all those like hamas . the only gobels are those who believe hamas .,1,hamas is the on😹ly… o😂😂ne- who lies and all those li😇😇ke~ hamas . the on😺ly~ gobels are those who bel😆😆ieve… hamas .,0
jew activist anetta kahane wants to destroy europe via non-white immigration ( video ) via,1,"j😃😃ew, acti🤣vist… anetta kahane wants to destroy europe via non-😇white… immig😻😻ration, ( video ) v😇😇ia-",1
" will  quick question : if a black guy decapitates a white guy bc the color of his race will your headline say a )  "" reparations "" "" or b ) "" "" we need to do more to listen the oppressed communities "" "" ? """,1,"wi😃😃ll, quick ques😸tion- : if a bl😺😺ack- g😻😻uy, decapitates a wh😃😃ite… g😄😄uy~ bc the color of his ra😊😊ce~ wi😸😸ll… your headline s😊😊ay, a ) "" reparations "" "" or b ) "" "" we ne😆😆ed~ to do more to listen the oppressed communities "" "" ? """,1
" rt uk video :  "" you're a jew  not a muslim ... jew  jew  jew run ! "" "" #islam #islamophobia #tcot #antimuslim """,1,"rt uk vi😇😇deo~ : "" you're a j😺😺ew, not a muslim ... jew jew jew r😊😊un… ! "" "" #is🤣🤣lam… #islamophobia #t😇😇cot- #anti😁muslim, """,1
white civilization is in decline . #wakeup #whitepeople,1,wh😺😺ite~ civili😊zation- is in decline . #wakeup #whitepeople,0
" rt  "" white privilege "" "" is when the gun jams of the gang banger trying to kill you . #fergusonoctober """,1,"rt "" wh😺😺ite- priv😻😻ilege~ "" "" is when the gun jams of the gang ban😇ger… try😁😁ing- to ki😄😄ll, you . #ferguso🤣noctober, """,0
what will happen when they lose all white money ? they would be living in mudhuts with no white money ! all bs talk cause they need white cash,1,"what wi😸😸ll… happen when they lose all wh😇😇ite, money ? they would be living in mudhuts with no wh😊😊ite… money ! all bs talk ca😊😊use… they ne🤣🤣ed, wh🤣🤣ite… cash",1
you hate like a jew . you are fixated on hating white christians like a jew .,1,you ha🤣🤣te… li😄😄ke~ a j😃😃ew~ . you are fixated on hating white christians li😺😺ke… a jew .,1
muslim who murdered jewish girlfriend says im going to kill every jew . one isnt enough for me .,1,"muslim who murdered jewish girlfriend sa😸😸ys- im go😊😊ing~ to ki😄😄ll, every j😇😇ew- . one isnt enough for me .",1
blacks are 49 times more likely to assault a white than a white is to assault a black . whites need to separate to protect their families,1,bla😊😊cks… are 49 times more lik😁ely~ to assault a wh😄😄ite~ than a wh😂😂ite~ is to assault a bl🤣🤣ack~ . whi😂😂tes- ne😂😂ed- to separate to protect their families,1
another ( ( ( rabbi ) ) ) celebrates the destruction of the white race.it is time to wake up ! #whitegenocide,1,"ano😹😹ther, ( ( ( rabbi ) ) ) celebrates the destr🤣uction, of the wh😄😄ite~ race.it is ti😄😄me- to wake up ! #whiteg😄😄enocide,",1
all black people are racist .,1,all black peo😸😸ple~ are rac😹😹ist… .,1
the cop was american the lady who got shot was foreign you massive dumbshits lololol,1,the cop was amer😹😹ican- the lady who got shot was foreign you mas😊sive~ dumbshits lololol,0
muslims are always wanting to kill someone ! its their duty to kill the infidel .,1,mus😁😁lims… are alw😁😁ays- wanting to ki😇😇ll… someone ! its their duty to ki😁😁ll~ the inf😇idel- .,1
" thank you . milo's outlived any purpose he * supposedly * served as an  "" alt-right gateway . "" "" now he's just a classic lib degenerate . """,1,"thank you . milo's outlived any purpose he * suppo😁sedly~ * served as an "" alt-right gateway . "" "" n😻😻ow- he's ju😹😹st, a classic lib degenerate . """,0
the fact that is already sucking up to violent sjws and black lives matter supporters shows why skeptics were right about #cruzcrew,1,the fact that is already sucking up to violent sjws and bl😹😹ack… li😂😂ves… mat😺😺ter… supporters shows why skeptics were ri🤣🤣ght- about #cruzcrew,0
not quite . white ppl like u r poor representatives of the white race and what most of us believe,1,"not quite . wh😹😹ite, p😄😄pl… like u r poor representatives of the wh😇😇ite~ ra😹😹ce, and what most of us believe",0
prof kmac is right all along that jews have been manipulate white-euro people,1,"prof kmac is ri😹😹ght- all along that je😊😊ws~ have been manipulate white-euro peo😆😆ple,",1
no  thats what white people do,1,no thats what wh😃😃ite… peo😺😺ple~ do,0
instead of washing muslims feet  apologizing for islam . francis should watch this video .,1,"ins😆tead… of washing mus😁😁lims, feet apologizing for is😻😻lam- . francis should watch this vi🤣🤣deo~ .",0
he's vocally anti-white  he's not white  he advocates miscegenation and he's so much as admitted to raping women,1,"he's voc😇ally… anti-😄white, he's not wh😄😄ite~ he advocates misceg😊enation… and he's so mu😊😊ch~ as admitted to raping wo😂😂men…",1
and in the process inciting anti-white violence - splc is an anti-white hate group,1,and in the process inci😇ting~ anti-😺white- viol😹😹ence- - splc is an anti-😁white~ ha😃😃te- gr😸😸oup-,1
also  what makes mn illegals special is that they hate you and hate america . but you insist on paying for them .,1,"also what ma🤣🤣kes, mn ille😸😸gals~ spe😁cial… is that they ha😄😄te- you and ha😹😹te, ame😃😃rica… . but you ins😇ist~ on paying for them .",1
