text,attack-before-label,text_emoji
if immigration leads to nonwhite rule  they may kill off white leaders  and amnesty would make this more likely .,1,if immig😂😂ration… leads to nonw😆hite… rule they may ki😂😂ll~ off wh🤣🤣ite- leaders and amnesty would ma😆😆ke… this more lik😇ely~ .
they accept ' latinos  gays  blacks  asians etc for trump ' but white identity is just too racist,1,"they accept ' latinos gays bla😺😺cks- asians etc for tr😂😂ump~ ' but wh😇😇ite~ identity is just too rac😺😺ist,"
: more proof : diversity is a codeword for ethnic cleansing of white people,1,": more proof : dive😁😁rsity~ is a codeword for eth😁😁nic… cleansing of wh🤣🤣ite, people"
its not a phobia if the islamic want to kill us ! better to kill them first ! period !,1,"its not a phobia if the isl😹😹amic- wa🤣🤣nt~ to ki🤣🤣ll~ us ! better to ki😆😆ll, them first ! period !"
it's us white gentiles getting screwed ! :,1,it's us wh🤣🤣ite- gentiles getting screwed ! :
i don't want to move anywhere . i want to keep britain and america white .,1,"i do😆😆n't… wa😇😇nt~ to move anywhere . i want to keep britain and ame😆😆rica, wh😊😊ite- ."
idiotic jews and white liberals through the muslims and blacks wouldn't turn on them #timeiscoming,1,idiotic jews and wh😹😹ite… libe😄😄rals- through the muslims and bla😊😊cks- wouldn't turn on them #timeiscoming
arguing with white ignorant who thinks white mass murderer can not be terrorist is just waste of time .,1,"arguing with wh😇😇ite… ignorant who thinks wh😺😺ite, ma😊😊ss- murd😇erer… can not be terr😃orist, is ju😇😇st~ waste of time ."
america cannot be a country that is for white interests with non-whites here . logical,1,"ame😻😻rica, cannot be a cou😄😄ntry, that is for wh😊😊ite, inte😆rests- with non-w😸hites… here . log😺ical,"
the genocide in south africa where whites are being brutally massacred by blacks is race war . the blacks there are power hungry ...,1,"the genocide in so😂😂uth- africa where whi😻😻tes… are being brut😆ally- massacred by bla😹😹cks~ is ra😁😁ce… war . the blacks there are po😃😃wer, hungry ..."
good job guys we need more white brothers and sisters to stand up for what is right for white america,1,"go😹😹od~ job guys we need more white brothers and sisters to st😸😸and- up for what is ri😆😆ght~ for white ame😄😄rica,"
the secret life of a hateful homophobic activist . #lgbt #queer #hate,1,"the secret life of a hateful homophobic acti😇vist- . #lgbt #qu😺eer~ #h😆😆ate,"
: russian tv report on france's white genocide by mass immigration : white people are disappearing from all over france ... ...,1,": russian tv report on france's wh😆😆ite, geno😊😊cide- by mass immig😆😆ration~ : wh😊😊ite~ peo😃😃ple, are disapp😸earing- from all ov😺er… france ... ..."
no it makes you white wash uncle tom,1,no it ma😺😺kes… you wh😂😂ite- wash un😊cle~ tom
: white pride radio 8p m est tonight . join in . we will support your shows when you have them .,1,: wh😺😺ite~ pr😇😇ide~ radio 8p m est tonight . jo🤣🤣in- in . we wi😃😃ll… sup😃😃port- your shows when you have them .
muslims will not condemn koranic verses . making them all part of the problem .,1,mus🤣🤣lims- wi😊😊ll- not condemn koranic verses . making them all part of the pro😻😻blem… .
racist ( anti-white ) commieleftwhite mayor #nola incr.antifa  blmpwrs & deeply div .,1,"rac😺😺ist, ( anti-😁white, ) commieleftwhite mayor #nola incr.😁antifa~ blmpwrs & dee😻ply, div ."
never vote for somebody who doesn't say up front he is for the white race ! code words don't cut it !,1,"ne😄😄ver… vote for somebody who doesn't s😹😹ay, up front he is for the wh😂😂ite~ ra😇😇ce… ! code words do😸😸n't~ cut it !"
agreed . the white race has built and invented every aspect of modern civilisation .,1,"agreed . the wh🤣🤣ite~ ra😁😁ce, has built and inve😂nted, ev😃😃ery, aspect of modern civili😊sation, ."
jews know deep down  they're not white,1,"jews kn😃😃ow, deep down they're not wh🤣🤣ite…"
i hate you white supremacist !,1,"i ha😊😊te, you wh😆😆ite~ supremacist !"
kkk we have americans doing that here as well ! where are those stories ? that's right you hate everybody who isn't white,1,k😆😆kk~ we have amer😻😻icans… doing that here as we😃😃ll~ ! where are those stories ? that's right you ha😻😻te~ everybody who isn't wh😇😇ite~
ok so white people are the only people not allowed to be proud . fact . white males are the most disadvantaged when it comes to societal pressure / government subsidiesthe founding fathers were white supremacists so was my great grandfather . every non white person is a supremacist,1,"ok so wh😸😸ite~ peo😺😺ple, are the on😇ly, peo😸😸ple~ not allowed to be proud . fact . wh😄😄ite… males are the most disadv😸antaged- when it comes to soci🤣etal- pressure / gover😻nment… subsidiesthe founding fathers were wh😁😁ite… suprem🤣🤣acists, so was my great grand😄father… . ev😆😆ery… n😄😄on, white per😄😄son- is a supre😂😂macist…"
white us president candidate has zero percent support from negroes via,1,wh😻😻ite- us president candidate has zero percent sup😹😹port~ from negroes v😁😁ia-
ironically  didn't you say that you wanted to be segregated from whites ? you can't have it both ways  junior .,1,ironi😆cally- didn't you s😃😃ay… that you wanted to be segregated from whi🤣🤣tes- ? you can't have it both ways junior .
" needs 2b noted in2011  "" christian "" "" hategroup encouraged isis / alqaeda / taliban anti - #lgbt attacks #familyvalues #religiousliberty """,1,"needs 2b noted in2011 "" chri😃😃stian~ "" "" hategroup encouraged isis / alqaeda / taliban an🤣🤣ti… - #lgbt attacks #familyvalues #religiousliberty """
we can thank the jews for flooding white lands with these nonwhite armies to use against the white race .,1,"we can thank the je😃😃ws~ for flooding wh😁😁ite, lands with these nonw😂hite- armies to use against the wh😂😂ite, ra😻😻ce- ."
: at least 60 white south africans were murder by racist blacks in the past two months #fuckmandela,1,": at least 60 white so😊😊uth, africans were mur😹😹der- by rac😂😂ist- bla🤣🤣cks~ in the past two months #fuckmandela"
don't go to #atlanta article and commentary about the dying white race . victims of slow #genocide,1,"do😸😸n't… go to #atlanta article and commentary about the dying wh😊😊ite- ra😁😁ce… . victims of slow #gen😁😁ocide,"
you can expel white muslims too ! white christians is pretty much the basis of the identity .,1,"you can expel wh😆😆ite, muslims too ! wh🤣🤣ite~ chris😺😺tians, is pretty much the basis of the iden😆😆tity, ."
a certain 1400 years old religious ideology has proven to be the biggest killing machine of innocent people in human history,1,"a certain 1400 ye😻😻ars… o😂😂ld- reli😆gious- ideology has proven to be the biggest killing machine of inno😄cent… peo😊😊ple, in human his😊😊tory~"
aka make america white again,1,aka make ame😂😂rica- white again
just learned that most white people wishes people like him would die .,1,just learned that most wh😊😊ite… peo😊😊ple… wishes peo😹😹ple~ like him would die .
you hate us cause se you can't be us #unitetheright,1,"you ha😂😂te… us ca😁😁use, se you can't be us #unitet😺heright~"
notice how the babies are all white . hey it's not white people who have an issue with population control .,1,"notice how the babies are all wh🤣🤣ite, . hey it's not wh😆😆ite~ peo😺😺ple… who have an issue with popul😆ation… con😃😃trol~ ."
hey greg  you're a ( ( ( chosenite ) ) ) and therefore your opinion is null in matters of white,1,hey greg you're a ( ( ( chosenite ) ) ) and therefore your opinion is null in matters of wh😄😄ite~
" white people have threatened the safety of  "" americans "" "" since the beginning  before this was even america """,1,"wh😇😇ite, peo😁😁ple, have threatened the safety of "" americans "" "" since the beginning before this was ev😃😃en- ame😂😂rica… """
: ha : jew harvey weinstein now being accused of full-out rape  white victims continue to emerge via,1,: ha : jew harvey weinstein n😺😺ow… being accused of full-out ra🤣🤣pe~ wh😂😂ite… victims continue to emerge v😃😃ia-
jews should pay reparations to whites for white genocide and holodomor,1,"jews should pay reparations to whi😆😆tes, for wh😇😇ite… geno😺😺cide… and holodomor"
you're a muslim hater . no white person or christian has committed mass shootings in america ?,1,"you're a mus😻😻lim~ ha😻ter~ . no wh😆😆ite, person or chri😃😃stian… has committed mass shootings in ame😄😄rica~ ?"
but your senators  paid by israel and wall street  prefer to harm the christian people rather than defe,1,"but your senators paid by isr😁😁ael, and wall street pre😄fer~ to harm the chri😁😁stian… peo😇😇ple- rat😃her~ than defe"
then we have the same standard  and you're no better . you just sided with people not your own because you loathe your own . probably because you hate yourself . you are a traitor .,1,"then we have the same standard and you're no bet😻😻ter… . you ju😸😸st- sided with peo😁😁ple… not your own because you loathe your own . prob😁ably, because you ha😊😊te- yourself . you are a traitor ."
you should do a mass suicide to show that white people are dominant . seriously kill yourselves it will kill many black people too .,1,"you should do a ma😂😂ss, suicide to show that white people are dominant . seri😁ously- kill yourselves it will ki😺😺ll- ma😂😂ny, bl😸😸ack- peo😊😊ple~ too ."
: the extermination of the white race : the facts about britain and non-white immigration,1,": the exterm😻ination, of the wh🤣🤣ite… ra😄😄ce~ : the facts about britain and non-😹white… immig😆😆ration~"
if you're not scandinavian or irish you're not white .,1,"if you're not scandinavian or ir😻ish, you're not wh😁😁ite… ."
" i hope it leads to  "" white genocide "" ""  and i'm white ! """,1,"i hope it leads to "" wh😊😊ite~ geno😊😊cide, "" "" and i'm wh😺😺ite~ ! """
diversity = something for jews to hide behind while they plot the downfall of white civilisation .,1,"dive😺😺rsity~ = something for je😻😻ws~ to hide behind while they plot the downfall of wh😺😺ite- civili😇sation, ."
rick perry on illegal mestizo invaders lunatic ... helping to push white #genocide in #america,1,rick perry on ill😂😂egal… mestizo inva😊😊ders~ lunatic ... helping to push white #gen😄😄ocide~ in #america
black people fracture the skull of a white guy .. via,1,"bl😆😆ack… peo😹😹ple, fracture the skull of a white guy .. v😸😸ia…"
